user,total_amount,liquid_amount,vested_amount
0xfb512a74dbc699e920d16013ab3b0037fc50dba5,901000000000000000000,144000000000000000000,757000000000000000000
0x52e0b02a98de6829d4dd542656a9c92c0c82d944,897000000000000000000,143000000000000000000,754000000000000000000
0x0eff333247616dc039c6ee62da76ac2646af8ca8,891000000000000000000,142000000000000000000,749000000000000000000
0x0713d3f1782c32245497d3171d5cdbdf3641c4da,882000000000000000000,141000000000000000000,741000000000000000000
0x63dbf00c99ead0635ff5adf2fd2f1f7f2141fc7c,888000000000000000000,142000000000000000000,746000000000000000000
0xd2506f2e9538c2eb306fdc0bf683033d1bf453a9,886000000000000000000,141000000000000000000,745000000000000000000
0x1b66a481a4d672b51e65fee178928a61ec0570c4,890000000000000000000,142000000000000000000,748000000000000000000
0x6e4439c5ac99cd363e8744a4ae5cbc4de68e9098,877000000000000000000,140000000000000000000,737000000000000000000
0x699a9073660a90116590963290c98958e5d65ecf,878000000000000000000,140000000000000000000,738000000000000000000
0x19e45bdfe8f01cd24f62381dbe41e8f9fff58c1f,876000000000000000000,140000000000000000000,736000000000000000000
0x0f6ac4df63548ecfa11e7a218c9eee4c079f680a,878000000000000000000,140000000000000000000,738000000000000000000
0x6b4fe1f90e65100921260844d486ef59ffcffc0b,875000000000000000000,140000000000000000000,735000000000000000000
0xcdc27ac223c38774fc60f8b9c31f4b8aea2571e2,863000000000000000000,138000000000000000000,725000000000000000000
0x5b9b3c323754a053af69204a30cded8f2155fc95,862000000000000000000,137000000000000000000,725000000000000000000
0xaaf6ba11d4a0e3812e76f97ee0149271c33ae1e5,862000000000000000000,137000000000000000000,725000000000000000000
0x4fa730895ed491d001029ad98463fe24dbb91feb,866000000000000000000,138000000000000000000,728000000000000000000
0x9fd6c1f52956b56f67e780b770e89ff0a0c9f65b,863000000000000000000,138000000000000000000,725000000000000000000
0x8ad89e65abd8a2141deaccc504b3786adfdccfa7,865000000000000000000,138000000000000000000,727000000000000000000
0xb57c5c22aa7b9cd25d557f061df61cbce1898456,860000000000000000000,137000000000000000000,723000000000000000000
0x5c1a286e0d868301821fbf8d62ae5a1114bbbb75,857000000000000000000,137000000000000000000,720000000000000000000
0x1fdc3c0075a791d9a3bd14687a09ff9447eaf99f,859000000000000000000,137000000000000000000,722000000000000000000
0x88527d4091f8474419b3091fbaaece0c84bd43c6,861000000000000000000,137000000000000000000,724000000000000000000
0x7f4a33fa2f3547f6c1965ae7e4c4fdd5028d3413,858000000000000000000,137000000000000000000,721000000000000000000
0xf5d6849f0d1d5e84b047f157990cf016c046a433,850000000000000000000,136000000000000000000,714000000000000000000
0x53d8edf6a54239eb785ec72213919fb6b6b73598,854000000000000000000,136000000000000000000,718000000000000000000
0x6481ab4edf2482a0531a648387b6acbb21b65050,848000000000000000000,135000000000000000000,713000000000000000000
0x835394aac813f140a5f72a9b2ff87bf2faef59c3,849000000000000000000,135000000000000000000,714000000000000000000
0x67a8b58f0b63204fdfbc2fcf3f15ca8a6a824892,849000000000000000000,135000000000000000000,714000000000000000000
0x50b59bc0eaca021e5b8e156efb951fdf0bd54cb3,843000000000000000000,134000000000000000000,709000000000000000000
0x98beb6a9ca2e68bfff5cc734a768b62330a836d9,844000000000000000000,135000000000000000000,709000000000000000000
0x5b0aacad28e8bd29778e27ba8c0a05c0161ef1a5,845000000000000000000,135000000000000000000,710000000000000000000
0x3bbffa9ac0175ecb4317c291cb33ea20fd59d9c0,840000000000000000000,134000000000000000000,706000000000000000000
0x4e60a2b37d41cdce9d92ecc03d9d5baa6547f008,838000000000000000000,134000000000000000000,704000000000000000000
0xf69ccc1fb771059c98e47b4225de78f2e3e0923f,838000000000000000000,134000000000000000000,704000000000000000000
0xef86d55e037405d7023f65efce3adee6f70a250d,836000000000000000000,133000000000000000000,703000000000000000000
0x43a76d06eb712a27d7f53242fa55cfcaf3e487cc,837000000000000000000,133000000000000000000,704000000000000000000
0x9cd8119272fbcecb1f9b7e1f1cb50f18edee428e,840000000000000000000,134000000000000000000,706000000000000000000
0x659ef21e4c2f393b00768a727262dcaa40646999,837000000000000000000,133000000000000000000,704000000000000000000
0x1b21d9f9ffcf8c5455259f60fd76092a1a558403,837000000000000000000,133000000000000000000,704000000000000000000
0xfa17c2fc992bbae7dc902de942e497f22f46cbc2,836000000000000000000,133000000000000000000,703000000000000000000
0xa6d479ddae90885121ac3f15731c7d97a164f3c9,834000000000000000000,133000000000000000000,701000000000000000000
0xc1583596ce54eeed10bb850891a3c36e9ff2757b,835000000000000000000,133000000000000000000,702000000000000000000
0xb141e5281265988bc271244c29fe9b44c3f780e6,833000000000000000000,133000000000000000000,700000000000000000000
0x2843a2ce1663826ab3eaced5f0bd24309bdc5ea3,833000000000000000000,133000000000000000000,700000000000000000000
0xd39a13c5dc777e05d98afcadf3ad60984165b43b,834000000000000000000,133000000000000000000,701000000000000000000
0xfc961534a0a55b925db2c5ee546c8a019c0d78d5,829000000000000000000,132000000000000000000,697000000000000000000
0x5ebeb1540ef6b493db6e3ae3dba8bf634b303601,830000000000000000000,132000000000000000000,698000000000000000000
0x7d6c34ec1278a064f4c939dbd92700615c8c91d4,824000000000000000000,131000000000000000000,693000000000000000000
0xc97fccc201d992c0cf51969ce318f531f5452dc3,825000000000000000000,132000000000000000000,693000000000000000000
0x930a672b3f141b4bf0ca6db44c40fb577ea14d13,824000000000000000000,131000000000000000000,693000000000000000000
0xd3ae42a03fe769fad46e82d35777e97bb81ed336,824000000000000000000,131000000000000000000,693000000000000000000
0xcde72d4f94fa23f8cceb0ad75d638f3640106942,823000000000000000000,131000000000000000000,692000000000000000000
0xc4a0660c977907f9fec7e6fcf7e129d2abcf9ae1,824000000000000000000,131000000000000000000,693000000000000000000
0x01f12099a10775fa412c9dbed923b5339a9615ef,823000000000000000000,131000000000000000000,692000000000000000000
0x79844921d39155b6a320e331d28f311c818458ba,823000000000000000000,131000000000000000000,692000000000000000000
0x2778576062564b04870a4383f3cad5165e07453b,824000000000000000000,131000000000000000000,693000000000000000000
0x4ce4fb525ae51974663886f5539b4cfbe60fa25d,824000000000000000000,131000000000000000000,693000000000000000000
0xe8803f75f7f592e5bae5f4309496e4cce85fe3c8,823000000000000000000,131000000000000000000,692000000000000000000
0x340ba184151b97531794b86e2ebbc4b1543812cd,823000000000000000000,131000000000000000000,692000000000000000000
0x4067442273bf36272385b62922947b646e442371,825000000000000000000,132000000000000000000,693000000000000000000
0x6649e7ab21ddc28ce3c8b7c2e33bf1150bc9460f,824000000000000000000,131000000000000000000,693000000000000000000
0x50e138c83cff684a4595113a7329da39ef3d069b,824000000000000000000,131000000000000000000,693000000000000000000
0xb6a1eecf46eb192802eb59e094cae7e9ce12178a,824000000000000000000,131000000000000000000,693000000000000000000
0x823b57f40a464f35456cc7abeb250ae9276e1981,823000000000000000000,131000000000000000000,692000000000000000000
0x590e926aeedd92274966383d6f3bea30a579ffde,824000000000000000000,131000000000000000000,693000000000000000000
0xcde1e59da1b82e4d7a793e60f669302859bda032,824000000000000000000,131000000000000000000,693000000000000000000
0x50583554da08df486f5e754357ae2435aed3b239,825000000000000000000,132000000000000000000,693000000000000000000
0x5522819fa32f345d5c5da8e6e2d6ba83bc88c236,821000000000000000000,131000000000000000000,690000000000000000000
0x058dbbe1c0fd85b81468c9df53b0f8cf64685d0b,823000000000000000000,131000000000000000000,692000000000000000000
0x77288138b92e0cd56928f91c992f78eacf676634,822000000000000000000,131000000000000000000,691000000000000000000
0xb12aaeb91df720082931b39d1948e00c44991cbb,822000000000000000000,131000000000000000000,691000000000000000000
0x74be9772841172cd4e6882175a8aebd4989f2380,822000000000000000000,131000000000000000000,691000000000000000000
0xa6425632f7467f30255e67c66d2567a42babe96f,822000000000000000000,131000000000000000000,691000000000000000000
0x50e5f27328aa34508734ac34c65ff6c1763579b8,823000000000000000000,131000000000000000000,692000000000000000000
0x9258fd328edc0cb21a5f177233b5f741cbef798e,815000000000000000000,130000000000000000000,685000000000000000000
0x9faf27c29b3cd571db6b4e05e1f6facf0c164b38,812000000000000000000,129000000000000000000,683000000000000000000
0x4e6857adbf84e1deae0cbf8c9cb1429518255cdf,813000000000000000000,130000000000000000000,683000000000000000000
0x07df02ed3c763a25539f1d68e03ecd2276c09960,812000000000000000000,129000000000000000000,683000000000000000000
0xa24978e8f148ba344cfc229015e3f487bf98132b,804000000000000000000,128000000000000000000,676000000000000000000
0xb5af0f3bd259e93803c18624a39e269ab2946cad,805000000000000000000,128000000000000000000,677000000000000000000
0x23bc4dc9172d15bbe02e57c0269ecd46c007eb95,807000000000000000000,129000000000000000000,678000000000000000000
0x3cf7718249f968fbab8955fd920881152b165eaf,805000000000000000000,128000000000000000000,677000000000000000000
0x1e30eee1a69ea39e73ae924e8e74d89f90e28dd3,805000000000000000000,128000000000000000000,677000000000000000000
0xdcc7608d9cc816b9972af41395ef5d20dd0bec81,809000000000000000000,129000000000000000000,680000000000000000000
0x9d43553292a0f57977a90f9263358cc50125c0f6,799000000000000000000,127000000000000000000,672000000000000000000
0x0ed76e7e13522358341834bed8bb4577bdeeb12a,795000000000000000000,127000000000000000000,668000000000000000000
0x97bfecf0e504471071ae407eeb9df65c47ffc854,796000000000000000000,127000000000000000000,669000000000000000000
0xc618317694b444ec0dfc6df923a3bd26fe1779b4,797000000000000000000,127000000000000000000,670000000000000000000
0xea6a77bc9075cc25a8d3155c442990d533383147,797000000000000000000,127000000000000000000,670000000000000000000
0x350bf5a5c40ad6fd166e18f5a5344e585772b5c1,796000000000000000000,127000000000000000000,669000000000000000000
0x48a1c83437274cdbab88342bd2d13af324a957a9,796000000000000000000,127000000000000000000,669000000000000000000
0x1e7ef8b8c45e0b25ae8a81a1d646b1b1a44724c1,796000000000000000000,127000000000000000000,669000000000000000000
0xa7e0950c86b9d4b606c443f929d72b7077d5b6d9,795000000000000000000,127000000000000000000,668000000000000000000
0x505bca6bdcbe240ae7ecff6bc543f772268bc754,795000000000000000000,127000000000000000000,668000000000000000000
0xcd92b2d367ced3919912646e639c8dce63afd175,794000000000000000000,127000000000000000000,667000000000000000000
0x83a49b8344cc45962a2178ba3acf7b194d18d052,796000000000000000000,127000000000000000000,669000000000000000000
0xb1e57b861040bf7e98acb31ad7cddbf7f692ae1e,794000000000000000000,127000000000000000000,667000000000000000000
0xe3ce204381b16d7273e149d899171001f9ec3feb,796000000000000000000,127000000000000000000,669000000000000000000
0x9c73281d5b25efd3229304d1cf36903fd99b7c03,794000000000000000000,127000000000000000000,667000000000000000000
0x0cbdf3596ddbc091be350ed125415f86bdc44184,795000000000000000000,127000000000000000000,668000000000000000000
0x35c18866ebde726f3205522a3acc15fa91d4805f,794000000000000000000,127000000000000000000,667000000000000000000
0xd19d3ce49001f2d19094fb1552ddee8535e0acde,795000000000000000000,127000000000000000000,668000000000000000000
0x1f15b9414451b57e129f3d22c83b33faa7fe35cc,794000000000000000000,127000000000000000000,667000000000000000000
0x9bee988bf4ed024fcb27e6d0a0169d970e0b94ed,798000000000000000000,127000000000000000000,671000000000000000000
0xb6519ffcb5884d8a84827c54f85dc0ff4e7b2dba,789000000000000000000,126000000000000000000,663000000000000000000
0x4ff3a6fb9866cac1faecfc81f725969ffdf204d3,794000000000000000000,127000000000000000000,667000000000000000000
0x9da4820dceffab6b8c8fb0d4334ffecb11e77e2d,794000000000000000000,127000000000000000000,667000000000000000000
0x32e2cea53870fad6012ad2190e6aa5c1ee017c84,794000000000000000000,127000000000000000000,667000000000000000000
0x17ebdd2ca88d9dca9299d24cbe868478b52a454b,789000000000000000000,126000000000000000000,663000000000000000000
0xe55596f8378fa6896b0ed44191d37575c2c0208a,792000000000000000000,126000000000000000000,666000000000000000000
0x3bd77b00f02c8bcff586c565e2c5e6b6c5878ec3,791000000000000000000,126000000000000000000,665000000000000000000
0x568c34df0919a6bb9b12585f9ec8ccf434916d64,789000000000000000000,126000000000000000000,663000000000000000000
0x3a83f3c3d59046870e28caf20c006d62e999d89a,788000000000000000000,126000000000000000000,662000000000000000000
0x7f104cc001472727dd9290065fb3c50e1c1ce2e8,786000000000000000000,125000000000000000000,661000000000000000000
0xea39a56d7fff000fc122b96b36820f443dd6d346,789000000000000000000,126000000000000000000,663000000000000000000
0xc54b97800454ca7fc81a3716a7db6962a40f4aea,784000000000000000000,125000000000000000000,659000000000000000000
0x79926c541d1f28f9a0abc9c84592e31743cd1997,781000000000000000000,124000000000000000000,657000000000000000000
0x1479d086cbfb00ce1149c58cded528a7400773fe,782000000000000000000,125000000000000000000,657000000000000000000
0x3b930709dffdf9dc9bcc7ce01c53a1d5554fff3a,782000000000000000000,125000000000000000000,657000000000000000000
0xe2623ae7e1bef75175edc6cd21f89fb27fba99d2,782000000000000000000,125000000000000000000,657000000000000000000
0xca972dee7f3109ffaf46494edffbfc4289582243,785000000000000000000,125000000000000000000,660000000000000000000
0x8fd4b26f3836a13f9312e351f1470c2b25ab0a51,782000000000000000000,125000000000000000000,657000000000000000000
0x8c43000cd338a209cb12613361676afbf6b1d5ae,785000000000000000000,125000000000000000000,660000000000000000000
0x68e35a3af2d19af746303109e12cb02254378f06,782000000000000000000,125000000000000000000,657000000000000000000
0x515fe045675ccc8e50030b5b94115d205a0af454,784000000000000000000,125000000000000000000,659000000000000000000
0x84ac67a7c2cfed6d4d4f42e44da24fc30532b248,776000000000000000000,124000000000000000000,652000000000000000000
0x9583cc57e72255c786cdf5aa69b698d147e1a88e,781000000000000000000,124000000000000000000,657000000000000000000
0x8a0969e1d13239eb83db6d4fa7d6ddf64e53bac3,779000000000000000000,124000000000000000000,655000000000000000000
0x04bff9dc58e903bf76375feee2a3aca22b5f417b,781000000000000000000,124000000000000000000,657000000000000000000
0xa97fb47c57467487f020340d6656bb43aeee7581,780000000000000000000,124000000000000000000,656000000000000000000
0x05b0172b8c09cea3bc819a64ad1087e9b41bf00c,774000000000000000000,123000000000000000000,651000000000000000000
0x9983e996d6ef4eb0a6cec43fc6a7c730f8074a72,774000000000000000000,123000000000000000000,651000000000000000000
0xec5e618ed9e5a2126b9765d75bd5b0de936f8097,771000000000000000000,123000000000000000000,648000000000000000000
0xc9558ceeb4bd332327e5bca7a3ec8e660c2d5249,771000000000000000000,123000000000000000000,648000000000000000000
0x32e1eb129941038e0c7edee342fbcdaa784e696c,775000000000000000000,124000000000000000000,651000000000000000000
0x972d521729c0d07b360ae470f03878fe405f0650,768000000000000000000,122000000000000000000,646000000000000000000
0xb09d9e2e40f763d1b36a0ac41d88467883234a74,766000000000000000000,122000000000000000000,644000000000000000000
0x9745331c63b6fb5e1e348dfd54bfde5afcde0c24,770000000000000000000,123000000000000000000,647000000000000000000
0x60c8b84477e35ec03786c61d53209859d49af4a2,765000000000000000000,122000000000000000000,643000000000000000000
0x96363b58be4c9630d77e7960fca11beaba95f8e7,763000000000000000000,122000000000000000000,641000000000000000000
0x30454ce40d039f3cb22b85e1444e31c0e412263b,761000000000000000000,121000000000000000000,640000000000000000000
0x10f32ad771a8d0cf148f2970690137eae017462b,757000000000000000000,121000000000000000000,636000000000000000000
0xfea40cfa49f66625d732b3c05dc3f1909bdaceed,756000000000000000000,120000000000000000000,636000000000000000000
0x328d75a47e07f26e1ad22ff3de08e8ba3ca190d4,758000000000000000000,121000000000000000000,637000000000000000000
0xf2e54198b65438d388ee37d02ee3b4ecf2b51e89,758000000000000000000,121000000000000000000,637000000000000000000
0x25d1aa6c64fdc54306f1b3a12bb14517d0ca6f9a,754000000000000000000,120000000000000000000,634000000000000000000
0x5dc34c24350f27c1dcaffc519da8c230625a8f45,750000000000000000000,120000000000000000000,630000000000000000000
0x53c9bc5885f0b8d3f31d977cfd644369e416fc11,753000000000000000000,120000000000000000000,633000000000000000000
0x035a604b8b05c3be6bb4f0a0157ff8b53adc3896,749000000000000000000,119000000000000000000,630000000000000000000
0x2df384a40332a785f9457ebd013395eb4d4831f7,748000000000000000000,119000000000000000000,629000000000000000000
0x9f72069ea04e25121173a091a118e51156c17d89,745000000000000000000,119000000000000000000,626000000000000000000
0x898b59cbc277ca27b5b5da338d710cc1fa335c52,746000000000000000000,119000000000000000000,627000000000000000000
0x77ac46509826df3aade454333de8968135dc5853,749000000000000000000,119000000000000000000,630000000000000000000
0xba4999d96238e0b654f2986df4cf0000de895fd5,743000000000000000000,118000000000000000000,625000000000000000000
0x97bb12e8427e6fdc7881927db0b0da14445327bb,744000000000000000000,119000000000000000000,625000000000000000000
0x078b5451242d39091f03acc835239372729fb9c9,742000000000000000000,118000000000000000000,624000000000000000000
0x975f72f4d9e0f58a97a7b6027c6c55c089c62d2c,743000000000000000000,118000000000000000000,625000000000000000000
0x8733c5c934f5415e96222b941203a93016eb9633,736000000000000000000,117000000000000000000,619000000000000000000
0x0fdd53df9442abb5b9d46cfa55418de7a64a5093,739000000000000000000,118000000000000000000,621000000000000000000
0x5bb6960c3ba9028ba3f5e8327f63f220d2e280dc,735000000000000000000,117000000000000000000,618000000000000000000
0x7f9c913e6e8d0832cae6b99558b7f34be2cb08fb,730000000000000000000,116000000000000000000,614000000000000000000
0x0549a0122acacb95195eb0b948b04d8d02da1031,735000000000000000000,117000000000000000000,618000000000000000000
0x3f67688ebf07286f03eea4594b365baf63d4f00c,734000000000000000000,117000000000000000000,617000000000000000000
0xe04089cb0284910519a49e879bef7f44597c1ef3,733000000000000000000,117000000000000000000,616000000000000000000
0x7dd8393fb04e91bb3c986bbbe7627802b7f8f407,735000000000000000000,117000000000000000000,618000000000000000000
0xf6490029f603eafb36193a955444fa85adb63694,732000000000000000000,117000000000000000000,615000000000000000000
0xe22f3d5d2c14dc68be85356359600d74d7bd40dc,729000000000000000000,116000000000000000000,613000000000000000000
0xe34dba3c68472917a6fad59731c940300b209eea,727000000000000000000,116000000000000000000,611000000000000000000
0x7863a2e84564bff9c19dbdb68770a8f814a5614b,730000000000000000000,116000000000000000000,614000000000000000000
0x18969b09e402d5a1e0f211b1a8b4cb04f64ab436,727000000000000000000,116000000000000000000,611000000000000000000
0x7cf17a7a111a3ddf31be62b802c6342a5d74603f,721000000000000000000,115000000000000000000,606000000000000000000
0x0e19f2ffd0a49e05ad23875afff7fd98a29285eb,719000000000000000000,115000000000000000000,604000000000000000000
0x001aba7087f49a135ffb121a40684416824e9c34,724000000000000000000,115000000000000000000,609000000000000000000
0xca11a0051995787106ac1e1381b9cfd932eeb990,721000000000000000000,115000000000000000000,606000000000000000000
0xea8ee793ec081bda080b0a25fd9eea79a468b6a6,722000000000000000000,115000000000000000000,607000000000000000000
0xcd9a865587592c537c9b1e40cecd47c7f0544886,723000000000000000000,115000000000000000000,608000000000000000000
0x6cd22a1d90eeba4bfd0080ad9f121d4a33b1fda9,720000000000000000000,115000000000000000000,605000000000000000000
0x67ff12717009f03ab7f9d73c742a48bd370d42bd,716000000000000000000,114000000000000000000,602000000000000000000
0x591c4ce21b1846af3e8b292285851515dc945a50,718000000000000000000,114000000000000000000,604000000000000000000
0xa36305f259b702815284270694625fbd6125b4fc,716000000000000000000,114000000000000000000,602000000000000000000
0x4900ccfc484993de89f6fbbe8d22ffbb896f93fb,715000000000000000000,114000000000000000000,601000000000000000000
0xdec073a5b51de9307b1e128255a3c7aa6df99096,713000000000000000000,114000000000000000000,599000000000000000000
0x88b1e97e6cfa9023280c9c1828f4ee14df555e21,711000000000000000000,113000000000000000000,598000000000000000000
0x5986ac6f5ff260350b0a0148a889577b0451b5d7,711000000000000000000,113000000000000000000,598000000000000000000
0x0414e7594cda6fef6d9a6ccbf8c81b7e16e26e69,710000000000000000000,113000000000000000000,597000000000000000000
0x4cf5b5a74816a61f1c603261c2bc748a3ddd3d94,708000000000000000000,113000000000000000000,595000000000000000000
0xbb6fbaa1f139e9bd6c3ee9fbb460b04828fedde0,709000000000000000000,113000000000000000000,596000000000000000000
0xb87ef9cd4fd3b8b7d983dff13c52051e3349ad10,708000000000000000000,113000000000000000000,595000000000000000000
0x7416b86e8039e826de0470385388c6d8b2e96710,709000000000000000000,113000000000000000000,596000000000000000000
0x2a85f5a537f5863d758709667ef06a5a8f26e962,706000000000000000000,112000000000000000000,594000000000000000000
0x99b0985af2fc8d8e56c24aae749296aaa0f2f5fa,704000000000000000000,112000000000000000000,592000000000000000000
0x98d18c768cba6f90735eefbe808b410e4878efd4,706000000000000000000,112000000000000000000,594000000000000000000
0x81f4a07c1d4292cb9cbd3f3d4f32ef0f6f753ba5,698000000000000000000,111000000000000000000,587000000000000000000
0x49ceaeec7268289d70fcafc851d1157d37623aaf,699000000000000000000,111000000000000000000,588000000000000000000
0x664c6654175f34f964c72d7053fd4de39ef90b9c,698000000000000000000,111000000000000000000,587000000000000000000
0xa05b8654ef65901a05683fb40cd266e48b3293af,698000000000000000000,111000000000000000000,587000000000000000000
0x3188e7e42a334a597544745147c996704ee30920,701000000000000000000,112000000000000000000,589000000000000000000
0x61141c26eadf1e9fff4473321df006d8614b1c33,695000000000000000000,111000000000000000000,584000000000000000000
0xccd917241ae046cee7e56559dd195d35aea5946e,696000000000000000000,111000000000000000000,585000000000000000000
0x1a9279dd72c0169f1bd3d418eb142f67f5d74e7f,697000000000000000000,111000000000000000000,586000000000000000000
0x22c9783efa52ead1208f7f353226588c9ad6c5a3,689000000000000000000,110000000000000000000,579000000000000000000
0x9a36f1ddfc0e27bc94ac23b893ca9d36f454d2ad,689000000000000000000,110000000000000000000,579000000000000000000
0x269827193f7cf661cc160f41e8329c52ea515863,693000000000000000000,110000000000000000000,583000000000000000000
0x9cacf70828581bfc443e4dfe492356c553594ac2,690000000000000000000,110000000000000000000,580000000000000000000
0x249fe973667bbe5e03051ce88556067fe52e2ffb,693000000000000000000,110000000000000000000,583000000000000000000
0x65d24ff4db02e641a6589984efddff1ea4fbcb60,689000000000000000000,110000000000000000000,579000000000000000000
0x836fe463b49da13a7cd305cb44cc63db424e89d7,691000000000000000000,110000000000000000000,581000000000000000000
0x9b614be22dcfe6096a7139a8beeedf2962128a5a,691000000000000000000,110000000000000000000,581000000000000000000
0x80693a29407e59863366e86b6c26960f82b1056c,691000000000000000000,110000000000000000000,581000000000000000000
0x451b30eca164f55fd01718d168184a72324ef9df,688000000000000000000,110000000000000000000,578000000000000000000
0x45415c3c9a76a611b0f39aa7db1c981e8d007960,685000000000000000000,109000000000000000000,576000000000000000000
0x451f855a6bfe3b500cd2d8189d6002a3ee3ac585,684000000000000000000,109000000000000000000,575000000000000000000
0x28b9099340f927fbcb2e0980f6ab7c9416d67aa8,684000000000000000000,109000000000000000000,575000000000000000000
0x5554c1b49d8c5569cb79027179da89a8b8e9b66f,684000000000000000000,109000000000000000000,575000000000000000000
0x5b87cd30d9fff29a4268a4294a4452731d95cac8,685000000000000000000,109000000000000000000,576000000000000000000
0x89dd9580bbf3577e37602ac8f5dde17dbda42fc3,685000000000000000000,109000000000000000000,576000000000000000000
0x6d62329ab70e1a207da18f4e8494ca6861213a6e,685000000000000000000,109000000000000000000,576000000000000000000
0x03b9c9bec7d3b7e89d51163abaa7a08af5cb1583,683000000000000000000,109000000000000000000,574000000000000000000
0x5dd7b3ca1018c30798422dd07b10955d5c60ab9e,685000000000000000000,109000000000000000000,576000000000000000000
0x41225847e1e44dda729e7c76be84d9a5a385e3d0,682000000000000000000,109000000000000000000,573000000000000000000
0xc17e19c7196372c2e0391a2e2b9dffdcc2408e2f,678000000000000000000,108000000000000000000,570000000000000000000
0x5ebab6791bb90ac6acc1afa394e440366b933310,680000000000000000000,108000000000000000000,572000000000000000000
0x042262cf9da37a8f198a7448980eb5f50dc2c034,675000000000000000000,108000000000000000000,567000000000000000000
0xfc87d6b7c29e0e83a3bf5de5da32c9852ef5841a,675000000000000000000,108000000000000000000,567000000000000000000
0x1b2907136f0bd0ae9dacea0fc380585f643a6016,673000000000000000000,107000000000000000000,566000000000000000000
0x5c7bad820dbe1baa19f05a264a1a2cc7416aef07,672000000000000000000,107000000000000000000,565000000000000000000
0xd6a52d729b1b16ab7c9ba21e9cde9fd236ae8588,672000000000000000000,107000000000000000000,565000000000000000000
0x080ca8e791de43530310fcab27333518897e234a,673000000000000000000,107000000000000000000,566000000000000000000
0xc30fe3358c26c5dadc779d6f59489d9b86346548,673000000000000000000,107000000000000000000,566000000000000000000
0x48f3fbebfce6653e0f1b9103d1b2b0712d3c40ae,673000000000000000000,107000000000000000000,566000000000000000000
0x029c9d166d2550a853de79172ffd921627eb9507,673000000000000000000,107000000000000000000,566000000000000000000
0x7a3306701c2fc10e7a81d5f3d9caf55aee2b03f1,673000000000000000000,107000000000000000000,566000000000000000000
0xe2e391daaa22bca0c86da5670b7dee25a62167f6,673000000000000000000,107000000000000000000,566000000000000000000
0x814be07c8c73e8f16f0cfb2bbe5c42471ac9665f,673000000000000000000,107000000000000000000,566000000000000000000
0x05cca6ff180c7f8039060424dd6ee51db7619b75,671000000000000000000,107000000000000000000,564000000000000000000
0xb048eb59e73ed979e6cd345e556b2ed35ac2276d,670000000000000000000,107000000000000000000,563000000000000000000
0x795621e214c6deb49d2d69404627b2e675607080,671000000000000000000,107000000000000000000,564000000000000000000
0x30603bdd6c455aff7b9fa26d1ad787394f1047c8,670000000000000000000,107000000000000000000,563000000000000000000
0xc5603a5f6d851f3a7b2f4d2455de238ff56191a9,671000000000000000000,107000000000000000000,564000000000000000000
0x749918463a1d11eb71ee650004c4044be5903672,668000000000000000000,106000000000000000000,562000000000000000000
0x53cab28c29903cbd1e118b1e6defd9563dbced94,669000000000000000000,107000000000000000000,562000000000000000000
0xdb27bf09203772c153591c36d6a86e6c0e096b65,665000000000000000000,106000000000000000000,559000000000000000000
0x84718cc0602d58ccac14f45e27448d957bee78c2,665000000000000000000,106000000000000000000,559000000000000000000
0x816ca2425d25ed54ea5ee36dd83b474afd391c7c,664000000000000000000,106000000000000000000,558000000000000000000
0xc86c1396b3f600102b5a9fbe4bf7c46cdee85b76,666000000000000000000,106000000000000000000,560000000000000000000
0x1717c2c4ac6aaddc250084ddd34c0deaaa14fe89,661000000000000000000,105000000000000000000,556000000000000000000
0xc82c00f127338c8cc77bcea9b03d0bdd4905ce04,661000000000000000000,105000000000000000000,556000000000000000000
0xecbbf0c69622941a150666097599c5fefda9144f,663000000000000000000,106000000000000000000,557000000000000000000
0x1099117cd48055cdfff6feaf0d9e4709415adfe4,663000000000000000000,106000000000000000000,557000000000000000000
0x27c91989e652e845d7bb6f6a5c1429a254fc803c,658000000000000000000,105000000000000000000,553000000000000000000
0x16b351e397a438ed065f8a67e59e56c1f99d7a27,658000000000000000000,105000000000000000000,553000000000000000000
0x6b40a3a65b226dbfaaef71069e1d26120759dacb,658000000000000000000,105000000000000000000,553000000000000000000
0x7e2cdffbd341e2a69d5ac3a1d39273937275d5d2,654000000000000000000,104000000000000000000,550000000000000000000
0x482de4f12d740d428101c24293381eb721f1ca67,656000000000000000000,104000000000000000000,552000000000000000000
0xbcfa971427c7c1f11d9f04e42e6975bc86a197c2,653000000000000000000,104000000000000000000,549000000000000000000
0x0dfb5625a8b057eb0da88afe15c9593dec13382d,654000000000000000000,104000000000000000000,550000000000000000000
0x46d4a05ef70ec5ad99d257dd8ffe0497a232511b,655000000000000000000,104000000000000000000,551000000000000000000
0xfe5587347d44512079116a90e29b78b2a7bbce65,655000000000000000000,104000000000000000000,551000000000000000000
0xe9b1676e292b575df5061da6e5499c38e2cad08a,652000000000000000000,104000000000000000000,548000000000000000000
0x8b52e53d2f9e0cb51954e66d57a047c6febaff34,650000000000000000000,104000000000000000000,546000000000000000000
0x0ba2cd2eab5de05d72178cb964ce36ae60213df4,651000000000000000000,104000000000000000000,547000000000000000000
0x616b20006f90ef1d7ca6237eb7edce3d1d501aa7,649000000000000000000,103000000000000000000,546000000000000000000
0x68e0384d0a5daaf5dc4247ab0d49cf6dce4aa748,651000000000000000000,104000000000000000000,547000000000000000000
