user,total_amount,liquid_amount,vested_amount,tx
0x27c91989e652e845d7bb6f6a5c1429a254fc803c,658000000000000000000,105000000000000000000,553000000000000000000,0x6ef538f5b14d969a25a0095b4bbd52b209c5397ef595bbbfb25cd87fd60eabf7
0x16b351e397a438ed065f8a67e59e56c1f99d7a27,658000000000000000000,105000000000000000000,553000000000000000000,0x9e1656892b8949e077a9945b8319017324a9c25b915be4021c7c8eea6a22dd02
0x6b40a3a65b226dbfaaef71069e1d26120759dacb,658000000000000000000,105000000000000000000,553000000000000000000,0xf3d580bcc4d9437003d359cb1a3a7f69af38459b50a0ae06bfb624f1c47604bf
0x7e2cdffbd341e2a69d5ac3a1d39273937275d5d2,654000000000000000000,104000000000000000000,550000000000000000000,0x97dd22355af2b86420df892c0e12c4c5c455dc85c1d0f0cd16d052f40a95f2bb
0x482de4f12d740d428101c24293381eb721f1ca67,656000000000000000000,104000000000000000000,552000000000000000000,0x562041d7c9060099ce8b7bdc4297fff2503381f30f4e14405bc74904cd3fb3e5
0xbcfa971427c7c1f11d9f04e42e6975bc86a197c2,653000000000000000000,104000000000000000000,549000000000000000000,0x712049c8fbb930ca48e96b1c851afb528cdf898fc1b33e13ccf35d4221f0d7b0
0x0dfb5625a8b057eb0da88afe15c9593dec13382d,654000000000000000000,104000000000000000000,550000000000000000000,0x4d9c6dcc5d2f3e0d79ea7c12ba5dcbbb5408932f63514b3520666b2872637b3b
0x46d4a05ef70ec5ad99d257dd8ffe0497a232511b,655000000000000000000,104000000000000000000,551000000000000000000,0xbd5970adbe47772ad4be07d500b20b0ed28a1705a0f849eddbbdb29e0293f263
0xfe5587347d44512079116a90e29b78b2a7bbce65,655000000000000000000,104000000000000000000,551000000000000000000,0x8debfdeacbbfcb301c678f34b682c12e857167912e73dff4c0c5d7105b8c1a6c
0xe9b1676e292b575df5061da6e5499c38e2cad08a,652000000000000000000,104000000000000000000,548000000000000000000,0x4c2d5ace85b0b2aa88d74fe58b491e3ca9b1de86f11bb27fda063662136a20b9
0x8b52e53d2f9e0cb51954e66d57a047c6febaff34,650000000000000000000,104000000000000000000,546000000000000000000,0x99842a739bf4557af0f021a00e81136a14016b01bda223331ea334c77bf2b6ab
0x0ba2cd2eab5de05d72178cb964ce36ae60213df4,651000000000000000000,104000000000000000000,547000000000000000000,0x0206f6d863f8c18dbe95b0151e6e19edae73ad7c9c1e71a49c781cbd5c8dc279
0x616b20006f90ef1d7ca6237eb7edce3d1d501aa7,649000000000000000000,103000000000000000000,546000000000000000000,0x5b2135bcec8bce93218d0282c5f776b66304d09b022cdbbdbd227e526ee32df3
0x68e0384d0a5daaf5dc4247ab0d49cf6dce4aa748,651000000000000000000,104000000000000000000,547000000000000000000,0xdce38d149f5be801c404bb73a6475c8c70b87e22d0737c6b8002147055ff6c8b
0x26243b58c43aa68f66609701ffb06eff1d233ed9,650000000000000000000,104000000000000000000,546000000000000000000,0x48fe8cd6c22bdfb232490c377eb9604d2b4c1ab5ea9e1af24b15023181f7d7b6
0xc1414dcf7f8dd560fe0a9589aa9edac2ed9381f4,647000000000000000000,103000000000000000000,544000000000000000000,0xb2904ce3cb7a126726671f527fe22d12ea6c17171a93f366099eb45afed1b19b
0x2d9a0e25e696082813cb11431dc774c998ada0a3,646000000000000000000,103000000000000000000,543000000000000000000,0x59bb287bf3deea59575ffdb1ea6544db69b155d7bf8f5011a8e195f53092d36f
